time,u10_era5,v10_era5,mwd_era5,mwp_era5,swh_era5,pp1d_era5,uo_cop,vo_cop,swh_cop,mwp_cop,mwd_cop,peak_period_cop
11/11/2025 00:00,12.651764,-1.3504791,284.46948,8.472652,3.8192291,9.665382,0.12792969,-0.14160156,,,,
11/11/2025 01:00,9.125275,-6.8860016,288.11963,8.609193,3.7418566,10.443947,0.09472656,-0.18457031,,,,
11/11/2025 02:00,7.75235,-6.9777985,291.41235,8.7173815,3.638465,10.739113,0.051757812,-0.20605469,,,,
11/11/2025 03:00,8.722687,-6.5885468,293.90625,8.785793,3.5583248,10.855568,0.010742188,-0.20898438,,,,
11/11/2025 04:00,9.361664,-5.8911896,295.82056,8.804053,3.5071535,10.922707,-0.024414062,-0.19726562,,,,
11/11/2025 05:00,9.97966,-5.6332397,297.28442,8.784866,3.4843473,10.951271,-0.055664062,-0.17773438,,,,
11/11/2025 06:00,10.951172,-6.055954,298.61987,8.71947,3.5102205,10.933937,-0.07910156,-0.15039062,,,,
11/11/2025 07:00,11.380264,-7.0354004,300.1543,8.635889,3.5840435,10.85923,-0.091796875,-0.123046875,,,,
11/11/2025 08:00,11.211929,-8.053833,301.9641,8.590042,3.6698608,10.743263,-0.09375,-0.09667969,,,,
11/11/2025 09:00,10.703262,-8.923492,304.09082,8.566854,3.7929506,10.515236,-0.08886719,-0.07421875,,,,
11/11/2025 10:00,9.510864,-8.883621,306.05176,8.639259,3.8658104,10.358009,-0.07714844,-0.051757812,,,,
11/11/2025 11:00,9.614319,-8.869247,307.77588,8.713473,3.968999,10.341896,-0.05859375,-0.037109375,,,,
11/11/2025 12:00,10.1345825,-8.789398,308.96924,8.800403,4.072109,10.408302,-0.036132812,-0.029296875,,,,
11/11/2025 13:00,9.964691,-8.750748,310.02393,8.896556,4.1668434,10.515236,-0.012695313,-0.03125,,,,
11/11/2025 14:00,10.099716,-9.252747,311.16455,9.021611,4.278266,10.669289,0.0078125,-0.0390625,,,,
11/11/2025 15:00,9.51149,-9.948929,312.61792,9.106505,4.3934126,10.763039,0.025390625,-0.052734375,,,,
11/11/2025 16:00,8.466324,-10.257385,314.34448,9.217542,4.4653997,10.883644,0.038085938,-0.076171875,,,,
11/11/2025 17:00,8.032059,-10.627487,315.9724,9.329816,4.513567,10.9988785,0.04296875,-0.10546875,,,,
11/11/2025 18:00,7.401764,-10.562454,317.2976,9.45119,4.528881,11.105812,0.037109375,-0.13378906,,,,
11/11/2025 19:00,6.957794,-10.2057495,318.36182,9.553534,4.522375,11.205666,0.021484375,-0.15820312,,,,
11/11/2025 20:00,6.751953,-9.574844,319.14478,9.655411,4.491987,11.305519,-0.00390625,-0.17480469,,,,
11/11/2025 21:00,7.0631866,-8.846085,319.69727,9.74014,4.458911,11.404884,-0.037109375,-0.1796875,,,,
11/11/2025 22:00,6.804947,-8.1510315,320.10278,9.840552,4.404046,11.504982,-0.076171875,-0.16796875,,,,
11/11/2025 23:00,7.860611,-8.267395,320.39868,9.89996,4.373006,11.606056,-0.099609375,-0.14160156,,,,
12/11/2025 00:00,7.611023,-9.344803,320.84692,9.875176,4.39966,11.699562,-0.109375,-0.11328125,,,,
12/11/2025 01:00,8.126648,-8.587067,321.16504,9.867884,4.413801,11.767433,-0.111328125,-0.083984375,,,,
12/11/2025 02:00,9.105011,-8.024353,321.2583,9.781115,4.3609324,11.738625,-0.1015625,-0.05859375,,,,
12/11/2025 03:00,9.434784,-8.512543,321.29883,9.725526,4.374484,11.752785,-0.08496094,-0.0390625,,,,
12/11/2025 04:00,9.4674225,-8.796387,321.4729,9.66436,4.3793707,11.75425,-0.06347656,-0.022460938,,,,
12/11/2025 05:00,9.685669,-8.844299,321.61548,9.593216,4.379777,11.743019,-0.037109375,-0.013671875,,,,
12/11/2025 06:00,9.786316,-8.784927,321.71533,9.526568,4.3713007,11.721046,-0.009765625,-0.012695313,,,,
12/11/2025 07:00,10.299728,-9.244553,321.67822,9.450158,4.3851757,11.661964,0.013671875,-0.021484375,,,,
12/11/2025 08:00,10.27623,-9.381653,321.68896,9.358501,4.41362,11.565773,0.029296875,-0.0390625,,,,
12/11/2025 09:00,9.131561,-10.115692,322.37158,9.319292,4.4058094,11.488625,0.040039062,-0.059570312,,,,
12/11/2025 10:00,8.098312,-8.862091,323.51733,9.379781,4.311536,11.47007,0.041015625,-0.0859375,,,,
12/11/2025 11:00,7.8465424,-9.061493,324.62573,9.436092,4.2370424,11.459328,0.026367188,-0.115234375,,,,
12/11/2025 12:00,7.2575073,-10.563293,325.7046,9.444667,4.223048,11.442726,0.010742188,-0.1328125,,,,
12/11/2025 13:00,6.282379,-11.994522,326.89844,9.4221945,4.2666636,11.422218,-0.006835938,-0.1484375,,,,
12/11/2025 14:00,5.9489746,-11.746811,327.90234,9.441235,4.3729486,11.444679,-0.033203125,-0.16503906,,,,
12/11/2025 15:00,6.3718567,-11.159866,328.62573,9.427238,4.399646,11.406593,-0.0625,-0.171875,,,,
12/11/2025 16:00,5.7812195,-11.819275,329.58008,9.393036,4.4435787,11.365089,-0.08984375,-0.16796875,,,,
12/11/2025 17:00,4.532791,-12.698761,330.89185,9.341297,4.5029497,11.317238,-0.11035156,-0.16015625,,,,
12/11/2025 18:00,3.8034973,-12.837219,332.1919,9.299357,4.5485554,11.272804,-0.13378906,-0.14355469,,,,
12/11/2025 19:00,4.09523,-12.674072,333.0398,9.285571,4.5548267,11.237648,-0.15332031,-0.11816406,,,,
12/11/2025 20:00,4.797241,-12.578873,333.54956,9.291913,4.527054,11.213722,-0.16113281,-0.08105469,,,,
12/11/2025 21:00,5.1624603,-12.120361,333.86987,9.300474,4.4730167,11.203468,-0.15625,-0.04296875,,,,
12/11/2025 22:00,5.522766,-11.82132,333.9397,9.299798,4.4335527,11.192238,-0.13964844,-0.008789063,,,,
12/11/2025 23:00,5.586746,-11.597641,334.04443,9.294011,4.387398,11.185402,-0.11328125,0.01953125,,,,
13/11/2025 00:00,5.420212,-11.695969,334.34692,9.292895,4.3352146,11.186867,-0.078125,0.036132812,,,,
13/11/2025 01:00,5.487976,-11.727966,334.80884,9.280451,4.2958593,11.193703,-0.040039062,0.040039062,,,,
13/11/2025 02:00,5.674179,-11.770813,335.35767,9.2371025,4.2361345,11.176613,-0.002929688,0.032226562,,,,
13/11/2025 03:00,5.7309875,-11.840073,335.9082,9.236113,4.227951,11.200539,0.030273438,0.012695313,,,,
13/11/2025 04:00,5.9137726,-11.404999,336.50708,9.250535,4.2074404,11.247414,0.056640625,-0.016601562,,,,
13/11/2025 05:00,6.6842957,-11.072586,336.86084,9.273675,4.179268,11.326027,0.072265625,-0.051757812,,,,
13/11/2025 06:00,6.972351,-11.019913,337.09448,9.287539,4.1596966,11.443703,0.07519531,-0.08886719,,,,
13/11/2025 07:00,6.9376984,-11.059586,337.37646,9.290801,4.15215,11.618996,0.06542969,-0.125,,,,
13/11/2025 08:00,6.738388,-10.708206,337.7058,9.29694,4.1434135,11.77964,0.043945312,-0.15527344,,,,
13/11/2025 09:00,6.79953,-10.337631,338.08643,9.320625,4.1121674,11.8895035,0.015625,-0.17773438,,,,
13/11/2025 10:00,6.9599304,-9.280899,338.40015,9.371504,4.0512257,11.985695,-0.018554688,-0.18652344,,,,
13/11/2025 11:00,7.347748,-8.825226,338.6333,9.41243,3.9856472,12.07798,-0.052734375,-0.18164062,,,,
13/11/2025 12:00,8.183197,-9.048264,338.5569,9.402867,3.9439068,12.150734,-0.08300781,-0.16113281,,,,
13/11/2025 13:00,8.445114,-8.719696,338.21265,9.356939,3.9187956,12.207375,-0.10449219,-0.12988281,,,,
13/11/2025 14:00,8.503387,-7.5668488,338.0398,9.371601,3.8911953,12.271339,-0.115234375,-0.09277344,,,,
13/11/2025 15:00,9.175095,-7.0214233,337.89844,9.378574,3.8174772,12.311867,-0.11425781,-0.053710938,,,,
13/11/2025 16:00,9.479614,-6.878357,337.17188,9.323128,3.7691622,12.34507,-0.10058594,-0.016601562,,,,
13/11/2025 17:00,9.693192,-6.7747955,336.2849,9.243048,3.7323322,12.368507,-0.078125,0.013671875,,,,
13/11/2025 18:00,9.996658,-6.6977234,335.37427,9.159213,3.6989374,12.379738,-0.044921875,0.032226562,,,,
13/11/2025 19:00,10.410751,-6.732483,334.26685,9.064683,3.675599,12.378273,-0.006835938,0.038085938,,,,
13/11/2025 20:00,10.541779,-6.487015,332.91772,8.956944,3.6679316,12.364113,0.033203125,0.030273438,,,,
13/11/2025 21:00,11.34816,-5.990677,331.43115,8.860923,3.6602926,12.3392105,0.06640625,0.014648438,,,,
13/11/2025 22:00,10.863174,-6.0772095,330.42236,8.796018,3.635418,12.308449,0.09082031,-0.008789063,,,,
13/11/2025 23:00,10.727264,-5.760895,330.02173,8.765658,3.5885878,12.271339,0.103515625,-0.038085938,,,,
14/11/2025 00:00,9.654556,-5.475357,330.05566,8.761797,3.5198956,12.235207,0.103515625,-0.0703125,,,,
14/11/2025 01:00,9.611572,-5.404785,330.85425,8.801033,3.4180613,12.203957,0.09375,-0.09667969,,,,
14/11/2025 02:00,8.691864,-4.623291,331.8955,8.837209,3.2996807,12.164406,0.076171875,-0.115234375,,,,
14/11/2025 03:00,8.084305,-3.7203827,333.71167,8.960798,3.162654,12.144875,0.051757812,-0.12792969,,,,
14/11/2025 04:00,7.1089325,-2.715622,335.6206,9.0911875,3.0328646,12.130226,0.022460938,-0.12890625,,,,
14/11/2025 05:00,5.601883,-0.9417572,337.61914,9.240402,2.9114475,12.1204605,-0.008789063,-0.12011719,,,,
14/11/2025 06:00,2.8510132,0.7851715,339.5786,9.391972,2.8033562,12.115089,-0.040039062,-0.09863281,,,,
14/11/2025 07:00,2.1757202,1.3681335,340.94556,9.49244,2.7197332,12.115089,-0.064453125,-0.0703125,,,,
14/11/2025 08:00,-0.33189392,0.2236023,341.1026,9.510741,2.668357,12.121437,-0.08496094,-0.045898438,,,,
14/11/2025 09:00,-3.5502167,-2.5011444,339.40112,9.426193,2.6622458,12.135597,-0.1328125,-0.017578125,,,,
14/11/2025 10:00,-6.1621857,-2.8149872,337.86743,9.335589,2.6727123,12.160988,-0.16894531,0.018554688,,,,
14/11/2025 11:00,-5.9409943,-0.21446228,335.8843,9.305011,2.6783981,12.196144,-0.16992188,0.05859375,,,,
14/11/2025 12:00,-3.634018,0.64712524,333.2605,9.333113,2.68005,12.249367,-0.12890625,0.09277344,,,,
14/11/2025 13:00,-0.15071106,-0.5130768,330.71875,9.396444,2.6961546,12.339699,-0.08496094,0.10253906,,,,
14/11/2025 14:00,0.95484924,-3.814743,328.8203,9.445285,2.7099962,12.45005,-0.051757812,0.091796875,,,,
14/11/2025 15:00,-0.38967896,-6.660721,327.91333,9.486578,2.7199993,12.576515,-0.026367188,0.06640625,,,,
14/11/2025 16:00,-1.420166,-7.7108307,327.82202,9.525033,2.7324638,12.723,-0.00390625,0.037109375,,,,
14/11/2025 17:00,-1.2543793,-7.28566,328.0266,9.58263,2.7419376,12.87632,0.010742188,0.005859375,,,,
14/11/2025 18:00,-0.42227173,-6.5847473,328.261,9.666557,2.7476587,12.969093,0.017578125,-0.022460938,,,,
14/11/2025 19:00,-0.24102783,-6.2672577,328.48755,9.76553,2.7526798,13.037453,0.013671875,-0.047851562,,,,
14/11/2025 20:00,-0.27516174,-6.2567444,328.7661,9.867906,2.758748,13.086281,0.002929688,-0.068359375,,,,
14/11/2025 21:00,-0.2784729,-5.98703,328.96167,9.9748535,2.764822,13.119484,-0.010742188,-0.08203125,,,,
14/11/2025 22:00,-0.8585968,-5.4417114,329.0913,10.087458,2.7689133,13.144386,-0.0234375,-0.08886719,,,,
14/11/2025 23:00,-0.3791046,-4.902252,328.97778,10.196236,2.773714,13.153175,-0.037109375,-0.091796875,,,,
15/11/2025 00:00,0.14663696,-4.410568,328.6963,10.296962,2.7778387,13.1517105,-0.05859375,-0.09472656,,,,
15/11/2025 01:00,0.26567078,-4.0923004,328.29883,10.385996,2.7818527,13.14341,-0.083984375,-0.0859375,,,,
15/11/2025 02:00,0.517746,-3.6611328,327.80127,10.452961,2.781536,13.124367,-0.103515625,-0.06542969,,,,
15/11/2025 03:00,0.9863434,-3.1878967,327.2373,10.519746,2.7848415,13.10923,-0.115234375,-0.037109375,,,,
15/11/2025 04:00,1.323822,-2.980545,326.60962,10.576255,2.7870474,13.091652,-0.12011719,-0.0078125,,,,
15/11/2025 05:00,1.1889496,-2.88945,325.93262,10.627327,2.7880087,13.072609,-0.115234375,0.024414062,,,,
15/11/2025 06:00,1.1822662,-2.645935,325.20654,10.672949,2.7872696,13.052101,-0.10058594,0.055664062,,,,
15/11/2025 07:00,1.6270447,-2.414322,324.45703,10.711108,2.785019,13.028664,-0.07714844,0.08105469,,,,
15/11/2025 08:00,1.9968262,-2.484253,323.69775,10.742344,2.7808342,13.002785,-0.047851562,0.09765625,,,,
15/11/2025 09:00,2.151123,-2.624054,322.95312,10.768557,2.7749329,12.973976,-0.013671875,0.1015625,,,,
15/11/2025 10:00,2.138504,-2.014206,322.19067,10.796369,2.7658205,12.9485855,0.020507812,0.09375,,,,
15/11/2025 11:00,1.976471,-1.7190399,321.56323,10.819613,2.754774,12.909035,0.045898438,0.07421875,,,,
15/11/2025 12:00,1.6728668,-1.4130707,320.96143,10.840311,2.7429,12.869972,0.057617188,0.047851562,,,,
15/11/2025 13:00,1.2954254,-1.246582,320.4087,10.859103,2.7294188,12.824562,0.059570312,0.017578125,,,,
15/11/2025 14:00,1.0199738,-0.9974365,319.93555,10.876637,2.715231,12.783546,0.053710938,-0.0078125,,,,
15/11/2025 15:00,0.8670654,-0.46107483,319.52417,10.884832,2.6969252,12.73716,0.04296875,-0.026367188,,,,
15/11/2025 16:00,0.5155792,0.000457764,319.1809,10.8920555,2.6774836,12.694191,0.02734375,-0.036132812,,,,
15/11/2025 17:00,0.2913208,0.24653625,318.90845,10.896631,2.6568995,12.653664,0.010742188,-0.044921875,,,,
15/11/2025 18:00,0.26748657,0.5964966,318.7124,10.899522,2.6351585,12.615089,-0.005859375,-0.049804688,,,,
15/11/2025 19:00,0.1118927,0.91104126,318.59326,10.898611,2.6123772,12.57798,-0.026367188,-0.051757812,,,,
15/11/2025 20:00,-0.1710968,1.2356415,318.57666,10.894732,2.58848,12.5423355,-0.048828125,-0.048828125,,,,
15/11/2025 21:00,-0.3718109,1.6751404,318.6355,10.886333,2.564024,12.507668,-0.0703125,-0.038085938,,,,
15/11/2025 22:00,0.6765137,2.7623749,318.6963,10.875386,2.5384617,12.469582,-0.08984375,-0.018554688,,,,
15/11/2025 23:00,0.55781555,2.9936981,318.9099,10.8670225,2.5118904,12.438332,-0.10253906,0.008789063,,,,
16/11/2025 00:00,0.20578003,3.1100006,319.22437,10.854104,2.4845247,12.409035,-0.10449219,0.040039062,,,,
16/11/2025 01:00,0.091308594,3.413971,319.60986,10.840853,2.456439,12.380714,-0.09667969,0.07128906,,,,
16/11/2025 02:00,0.028335571,3.815506,320.0559,10.852572,2.4459343,12.374855,-0.080078125,0.09765625,,,,
16/11/2025 03:00,-0.8151703,4.1147766,320.61182,10.830813,2.4189196,12.347511,-0.055664062,0.11816406,,,,
16/11/2025 04:00,-1.22612,4.672226,321.1985,10.802597,2.3927565,12.321632,-0.029296875,0.12988281,,,,
16/11/2025 05:00,-0.91729736,4.931015,321.78198,10.773114,2.366702,12.296242,-0.001953125,0.13183594,,,,
16/11/2025 06:00,-1.042099,5.0595093,322.4004,10.745626,2.340396,12.271828,0.028320312,0.11816406,,,,
16/11/2025 07:00,-0.88035583,5.4511414,323.01904,10.704407,2.3164597,12.247902,0.056640625,0.09375,,,,
16/11/2025 08:00,0.19018555,5.6140594,323.56616,10.655501,2.2937431,12.225441,0.07714844,0.06933594,,,,
16/11/2025 09:00,0.5845032,5.765259,324.0586,10.602881,2.2726936,12.203468,0.08691406,0.045898438,,,,
16/11/2025 10:00,0.15066528,6.0939484,324.3833,10.54043,2.255251,12.182472,0.08691406,0.025390625,,,,
16/11/2025 11:00,-0.040100098,6.2471466,324.62524,10.458058,2.240574,12.161964,0.07910156,0.0078125,,,,
16/11/2025 12:00,-0.52944946,6.4962616,324.8225,10.360791,2.229497,12.142433,0.06640625,-0.005859375,,,,
16/11/2025 13:00,-0.35786438,6.9885254,324.79785,10.341294,2.2747908,12.1985855,0.049804688,-0.012695313,,,,
16/11/2025 14:00,0.057296753,7.334503,324.78223,10.205211,2.27921,12.18589,0.03125,-0.015625,,,,
16/11/2025 15:00,0.44963074,7.362625,324.58594,10.079354,2.284481,12.17466,0.012695313,-0.012695313,,,,
16/11/2025 16:00,0.44883728,7.3065796,324.63818,9.98522,2.2859259,12.163429,-0.004882813,-0.005859375,,,,
16/11/2025 17:00,0.22073364,7.42157,324.86572,9.908334,2.2855186,12.153175,-0.021484375,0.005859375,,,,
16/11/2025 18:00,-0.29685974,7.6748657,325.1421,9.833232,2.2857838,12.144386,-0.033203125,0.022460938,,,,
16/11/2025 19:00,-0.6708374,7.904358,325.37598,9.750925,2.2893686,12.13755,-0.038085938,0.043945312,,,,
16/11/2025 20:00,-0.7355957,7.876343,325.39917,9.660262,2.2963333,12.133644,-0.038085938,0.06640625,,,,
16/11/2025 21:00,-0.5414276,7.826126,325.073,9.574192,2.3031683,12.131691,-0.032226562,0.087890625,,,,
16/11/2025 22:00,-0.19221497,8.745316,322.6892,9.407325,2.3272238,12.12925,-0.016601562,0.10546875,,,,
16/11/2025 23:00,1.719635,8.809097,317.62646,9.2221985,2.3559017,12.128761,0.001953125,0.1171875,,,,
17/11/2025 00:00,1.8369598,8.499054,311.2744,9.073781,2.3765383,12.127785,0.024414062,0.125,,,,
17/11/2025 01:00,1.739624,8.892731,306.55756,9.0293255,2.402914,12.1605,0.047851562,0.125,,,,
17/11/2025 02:00,1.1547699,8.889648,302.41412,8.954108,2.402628,12.150734,0.0703125,0.1171875,,,,
17/11/2025 03:00,0.996521,8.802841,295.36792,8.823788,2.4111872,12.132179,0.087890625,0.10253906,,,,
17/11/2025 04:00,1.7221527,8.9010315,287.57184,8.698821,2.4178772,12.107277,0.10058594,0.08496094,,,,
17/11/2025 05:00,2.1045227,8.512909,281.84665,8.617517,2.413291,12.076515,0.109375,0.061523438,,,,
17/11/2025 06:00,2.9977264,8.303024,278.46887,8.572848,2.398778,12.040871,0.11621094,0.033203125,,,,
17/11/2025 07:00,4.2401123,7.579071,276.4065,8.533756,2.3825703,12.000832,0.119140625,0.002929688,,,,
17/11/2025 08:00,5.3160095,6.437195,276.43756,8.521158,2.35814,11.957619,0.11816406,-0.029296875,,,,
17/11/2025 09:00,5.606125,5.290558,278.8219,8.559224,2.3196144,11.911232,0.11230469,-0.061523438,,,,
17/11/2025 10:00,6.0231934,3.0887146,282.96216,8.671359,2.2634077,11.861671,0.099609375,-0.095703125,,,,
17/11/2025 11:00,5.104828,1.6466217,286.8092,8.801481,2.2077122,11.806007,0.080078125,-0.12988281,,,,
17/11/2025 12:00,4.1049347,0.65870667,289.82367,8.916389,2.1569042,11.7488785,0.048828125,-0.15625,,,,
17/11/2025 13:00,3.6652985,-0.034713745,292.04956,9.002754,2.1129913,11.678566,0.006835938,-0.17480469,,,,
17/11/2025 14:00,3.162323,-0.77204895,293.6504,9.064962,2.074462,11.576027,-0.041015625,-0.17871094,,,,
17/11/2025 15:00,2.4568787,-0.95755005,294.70435,9.118556,2.040678,11.489601,-0.08984375,-0.16894531,,,,
17/11/2025 16:00,2.5223389,-0.931839,295.35962,9.158571,2.0087862,11.41172,-0.1328125,-0.14355469,,,,
17/11/2025 17:00,2.603363,-1.4148254,295.76538,9.185741,1.978898,11.340431,-0.1640625,-0.10253906,,,,
17/11/2025 18:00,2.4027863,-1.9737091,295.95337,9.205861,1.9510384,11.2767105,-0.1796875,-0.05078125,,,,
17/11/2025 19:00,1.9938049,-2.3287048,295.95557,9.22325,1.9252186,11.22007,-0.1796875,0.005859375,,,,
17/11/2025 20:00,1.5372314,-2.5858765,295.83105,9.238723,1.9014292,11.170021,-0.16113281,0.057617188,,,,
17/11/2025 21:00,0.9920349,-2.869873,295.60205,9.253451,1.8798723,11.125587,-0.12695312,0.09667969,,,,
17/11/2025 22:00,1.6524353,-3.1828766,295.34888,9.265192,1.861414,11.084572,-0.083984375,0.11816406,,,,
17/11/2025 23:00,1.6890869,-3.9889069,295.1355,9.260288,1.8475924,11.04966,-0.036132812,0.12109375,,,,
18/11/2025 00:00,1.2869415,-4.878189,295.11768,9.2418995,1.8377428,11.017189,0.009765625,0.10546875,,,,
18/11/2025 01:00,0.64378357,-5.789795,295.3911,9.2027445,1.8331966,10.98716,0.046875,0.07324219,,,,
18/11/2025 02:00,-0.02545166,-5.919159,296,9.160713,1.8420515,10.970558,0.06738281,0.028320312,,,,
18/11/2025 03:00,-0.5483551,-6.0013123,296.64233,9.100681,1.8462896,10.946388,0.07128906,-0.020507812,,,,
18/11/2025 04:00,-0.7948303,-6.0052185,297.3557,9.036382,1.8529358,10.923683,0.059570312,-0.06347656,,,,
18/11/2025 05:00,-0.8648834,-5.964966,298.11816,8.969833,1.8616629,10.903175,0.036132812,-0.099609375,,,,
18/11/2025 06:00,-0.6512146,-5.763794,298.573,8.928951,1.8685856,10.884865,0.00390625,-0.12695312,,,,
18/11/2025 07:00,-0.36088562,-5.4999237,298.5183,8.929199,1.8701401,10.868263,-0.03515625,-0.14257812,,,,
18/11/2025 08:00,0.05517578,-5.5112457,298.29126,8.941844,1.869977,10.853127,-0.076171875,-0.14355469,,,,
18/11/2025 09:00,0.22796631,-6.143921,298.39087,8.926535,1.8749352,10.838722,-0.11425781,-0.12890625,,,,
18/11/2025 10:00,0.3188324,-6.4913635,299.18213,8.861487,1.8896503,10.819435,-0.14453125,-0.10449219,,,,
18/11/2025 11:00,0.12767029,-6.2676697,299.99292,8.795379,1.9024582,10.80381,-0.1640625,-0.0703125,,,,
18/11/2025 12:00,0.14631653,-5.8059998,300.17212,8.784423,1.9051714,10.787209,-0.16894531,-0.032226562,,,,
18/11/2025 13:00,0.31471252,-5.8363647,300.1587,8.519961,1.7967091,10.40464,-0.16210938,0.005859375,,,,
18/11/2025 14:00,0.5634613,-6.042694,300.4248,8.509387,1.8060579,10.414162,-0.14550781,0.038085938,,,,
18/11/2025 15:00,0.79649353,-6.4385834,301.13428,8.460775,1.8202314,10.418556,-0.119140625,0.0625,,,,
18/11/2025 16:00,0.9220123,-6.7272186,302.2688,8.382802,1.8382311,10.416603,-0.08886719,0.07910156,,,,
18/11/2025 17:00,0.7691345,-6.8845367,303.6731,8.293207,1.8570595,10.408791,-0.055664062,0.0859375,,,,
18/11/2025 18:00,0.56207275,-7.2974854,305.4004,8.190738,1.8775816,10.396095,-0.020507812,0.08105469,,,,
18/11/2025 19:00,0.2159729,-7.7382355,307.7168,8.061351,1.9037151,10.379738,0.013671875,0.064453125,,,,
18/11/2025 20:00,-0.2697754,-7.9430237,310.6045,7.9192743,1.9338636,10.360451,0.040039062,0.034179688,,,,
18/11/2025 21:00,-0.76138306,-8.118973,314.198,7.7652025,1.9695892,10.3392105,0.052734375,-0.00390625,,,,
18/11/2025 22:00,-1.279892,-7.98851,317.08984,7.6746817,1.9909248,10.315529,0.049804688,-0.04296875,,,,
18/11/2025 23:00,-1.7223358,-7.9177094,319.85205,7.602604,2.0060196,10.29673,0.03515625,-0.07519531,,,,
19/11/2025 00:00,-2.1493683,-7.844574,322.3059,7.5481644,2.0139484,10.273537,0.012695313,-0.10058594,,,,
19/11/2025 01:00,-2.3840027,-7.865814,324.57812,7.3599586,1.9497929,10.114357,-0.016601562,-0.1171875,,,,
19/11/2025 02:00,-2.8056183,-8.055664,327.3291,7.2953825,1.9639463,10.103127,-0.049804688,-0.12402344,,,,
19/11/2025 03:00,-3.0351868,-7.9792786,329.78223,7.240349,1.9709635,10.087746,-0.083984375,-0.11816406,,,,
19/11/2025 04:00,-2.9578857,-7.709549,331.73975,7.205261,1.9706297,10.071144,-0.11621094,-0.1015625,,,,
19/11/2025 05:00,-2.836609,-7.848526,333.76782,7.1643248,1.9730663,10.053566,-0.140625,-0.076171875,,,,
19/11/2025 06:00,-2.6107788,-8.19754,335.8755,7.118902,1.980484,10.0355,-0.15625,-0.047851562,,,,
19/11/2025 07:00,-2.5254822,-8.658951,338.46948,7.05972,2.0014668,10.017433,-0.16113281,-0.018554688,,,,
19/11/2025 08:00,-2.7403107,-9.236038,342.1814,6.9682198,2.0495777,9.999611,-0.15625,0.01171875,,,,
19/11/2025 09:00,-2.9697723,-9.371033,346.05908,6.894147,2.1053867,9.982277,-0.14453125,0.040039062,,,,
19/11/2025 10:00,-2.419876,-8.776154,347.41797,6.932762,2.1123514,9.961281,-0.12792969,0.06738281,,,,
19/11/2025 11:00,-3.0317383,-8.588013,348.73682,6.9910192,2.1141558,6.3113785,-0.10839844,0.08886719,,,,
19/11/2025 12:00,-3.8737793,-8.197342,350.45602,7.0544653,2.119339,6.3548355,-0.08300781,0.09765625,,,,
19/11/2025 13:00,-4.512436,-7.7409973,352.07065,7.1326942,2.1260881,6.390236,-0.056640625,0.095703125,,,,
19/11/2025 14:00,-4.9212036,-7.7143097,353.7041,7.210244,2.142562,6.416847,-0.032226562,0.083984375,,,,
19/11/2025 15:00,-5.1141663,-7.9082184,355.6618,7.2717676,2.1755762,6.4402847,-0.009765625,0.064453125,,,,
19/11/2025 16:00,-5.121231,-7.8529663,357.5403,7.340576,2.2148094,6.4778824,0.006835938,0.038085938,,,,
19/11/2025 17:00,-5.182083,-8.091217,359.2513,7.4169703,2.2586021,6.545021,0.015625,0.008789063,,,,
19/11/2025 18:00,-5.36232,-8.059967,1.0798755,7.4905787,2.308385,6.7159195,0.012695313,-0.022460938,,,,
19/11/2025 19:00,-5.6113434,-7.911789,3.095848,7.567176,2.3612251,6.869972,-0.001953125,-0.049804688,,,,
19/11/2025 20:00,-6.2039948,-7.90184,5.5249324,7.630558,2.423174,6.956398,-0.026367188,-0.0703125,,,,
19/11/2025 21:00,-6.3895416,-7.835312,7.531663,7.705653,2.477682,7.0335464,-0.057617188,-0.08203125,,,,
19/11/2025 22:00,-6.1443787,-7.305374,7.9236736,7.833411,2.4993763,7.133156,-0.091796875,-0.08300781,,,,
19/11/2025 23:00,-5.8013153,-7.5355988,7.8783298,7.955104,2.5172672,13.416603,-0.12402344,-0.07128906,,,,
20/11/2025 00:00,-6.504074,-7.495575,8.969947,8.033932,2.552662,13.381203,-0.14941406,-0.049804688,,,,
20/11/2025 01:00,-7.620392,-6.619034,11.011921,8.097024,2.593052,13.344093,-0.16796875,-0.020507812,,,,
20/11/2025 02:00,-8.5633545,-5.2470856,13.728561,8.099214,2.6072664,13.263039,-0.17871094,0.014648438,,,,
20/11/2025 03:00,-8.843903,-4.352173,16.266727,8.154037,2.633479,13.214699,-0.17773438,0.052734375,,,,
20/11/2025 04:00,-8.729034,-4.0482483,17.868567,8.215855,2.6448126,13.166847,-0.16601562,0.0859375,,,,
20/11/2025 05:00,-8.607971,-4.0630646,18.924778,8.277309,2.6476622,13.118507,-0.14550781,0.111328125,,,,
20/11/2025 06:00,-8.522018,-3.8451996,19.690212,8.340458,2.6451616,13.069923,-0.119140625,0.12890625,,,,
20/11/2025 07:00,-8.523071,-3.6879578,20.54113,8.395093,2.6424103,13.021095,-0.091796875,0.13671875,,,,
20/11/2025 08:00,-8.357391,-3.6009216,21.493393,8.4450445,2.6411486,12.972755,-0.064453125,0.13574219,,,,
20/11/2025 09:00,-8.088882,-3.8646698,22.362888,8.496389,2.6390533,12.925148,-0.038085938,0.12695312,,,,
20/11/2025 10:00,-8.083908,-3.9615326,23.15343,8.545253,2.636756,12.871681,-0.013671875,0.11035156,,,,
